,seqnames,start,end,width,strand,score,count
4811,chr5,119439403,119439420,17,+,8.9910585590158,0.008488293
4812,chr5,119439403,119439420,17,-,9.68478024358421,0.008488293
4813,chr5,119501490,119501507,17,+,8.08559919306919,0.008805084
4814,chr5,119501490,119501507,17,-,7.22004960775273,0.008805084
4815,chr5,120053339,120053356,17,+,14.0915456637605,0.0049808826
4816,chr5,120053339,120053356,17,-,13.2509520382327,0.0049808826
4817,chr5,120805425,120805442,17,+,9.36389428504474,0.0073380703
4818,chr5,120805425,120805442,17,-,9.76335674673782,0.0073380703
4819,chr5,121366202,121366219,17,+,8.91501615630277,0.0068241656
4820,chr5,121366202,121366219,17,-,9.4145308074139,0.0068241656
4821,chr5,122077344,122077361,17,+,7.29632384049704,0.009280298
4822,chr5,122155048,122155065,17,+,10.9152314618851,0.0051678675
4823,chr5,122155048,122155065,17,-,9.72765738861338,0.0051678675
4824,chr5,122313174,122313191,17,+,7.38157113869826,0.0069381567
4825,chr5,122607929,122607946,17,-,7.47739050842978,0.0097427955
4826,chr5,123397620,123397637,17,+,10.0856643817465,0.0077441894
4827,chr5,123397768,123397785,17,+,7.34361660773344,0.0068505565
4828,chr5,123397620,123397637,17,-,9.7909498374954,0.0077441894
4829,chr5,123937392,123937409,17,-,7.45407777253841,0.0059265383
4830,chr5,124856127,124856144,17,-,7.12435238616891,0.009181987
4831,chr5,124886855,124886872,17,+,8.86425622408413,0.009274563
4832,chr5,124953873,124953890,17,+,9.76776087675566,0.0089011295
4833,chr5,124953873,124953890,17,-,9.96889651814353,0.0089011295
4834,chr5,125498221,125498238,17,-,7.40778135378911,0.00693726
4835,chr5,125659364,125659381,17,+,7.2516681977743,0.00927457
4836,chr5,126056321,126056338,17,+,8.32467145315761,0.008445806
4837,chr5,126056321,126056338,17,-,7.95154828316517,0.008445806
4838,chr5,126183302,126183319,17,+,7.16139986638229,0.008531282
4839,chr5,126183302,126183319,17,-,7.79396449296609,0.008531282
4840,chr5,126355193,126355210,17,+,7.71533890980526,0.012765167
4841,chr5,126355193,126355210,17,-,7.16682526511341,0.012765167
4842,chr5,126371466,126371483,17,-,8.40378274262676,0.009671209
4843,chr5,126748059,126748076,17,+,8.42571065362362,0.010390005
4844,chr5,126748059,126748076,17,-,8.30080039782436,0.010390005
4845,chr5,127479730,127479747,17,-,7.5267679314631,0.0068841525
4846,chr5,127668480,127668497,17,+,8.14787604595441,0.008966468
4847,chr5,127668480,127668497,17,-,8.14580367057552,0.008966468
4848,chr5,127827618,127827635,17,+,9.21175108417363,0.009589529
4849,chr5,127827618,127827635,17,-,8.88232819460543,0.009589529
4850,chr5,128324557,128324574,17,+,7.24993407132012,0.010257534
4851,chr5,128324557,128324574,17,-,7.84170968584792,0.010257534
4852,chr5,129100973,129100990,17,+,7.45581474047852,0.009152109
4853,chr5,129100973,129100990,17,-,8.831752206024,0.009152109
4854,chr5,130986034,130986051,17,+,7.31735922314701,0.004861852
4855,chr5,130986087,130986104,17,+,9.86652621145767,0.007939603
4856,chr5,130986034,130986051,17,-,7.5987169716601,0.004861852
4857,chr5,130986087,130986104,17,-,10.9560551533524,0.007939603
4858,chr5,131250993,131251010,17,+,8.69779524114275,0.0065226583
4859,chr5,131250993,131251010,17,-,7.48540964947667,0.0065226583
4860,chr5,131261083,131261100,17,+,11.700916492916,0.0062914575
4861,chr5,131261083,131261100,17,-,12.5363844834244,0.0062914575
4862,chr5,131530999,131531016,17,+,8.96093433510534,0.004428191
4863,chr5,131530999,131531016,17,-,9.21564451341222,0.004428191
4864,chr5,132219258,132219275,17,+,8.9268422086599,0.006665143
4865,chr5,132219258,132219275,17,-,8.55192301934862,0.006665143
4866,chr5,132281858,132281875,17,+,9.15579770704057,0.012070587
4867,chr5,132281858,132281875,17,-,8.67839847120168,0.012070587
4868,chr5,132366054,132366071,17,+,9.2630158606067,0.0043009524
4869,chr5,132366054,132366071,17,-,8.52397789750506,0.0043009524
4870,chr5,132557661,132557678,17,+,7.52205638945742,0.006432911
4871,chr5,132807405,132807422,17,+,7.55659699513814,0.008140954
4872,chr5,132807405,132807422,17,-,8.35754497048827,0.008140954
4873,chr5,132897920,132897937,17,+,7.66299206844284,0.007880462
4874,chr5,132897920,132897937,17,-,8.19043543631106,0.007880462
4875,chr5,133051947,133051964,17,+,11.2787240348985,0.007167721
4876,chr5,133051947,133051964,17,-,9.60372074582145,0.007167721
4877,chr5,133242817,133242834,17,-,8.08213661152446,0.0073651765
4878,chr5,133248202,133248219,17,+,7.48327893365295,0.0060391603
4879,chr5,133274000,133274017,17,+,8.1969977172973,0.0069130734
4880,chr5,133569470,133569487,17,-,7.40175703768408,0.008294143
4881,chr5,133582998,133583015,17,+,7.72393452013046,0.01195309
4882,chr5,133582998,133583015,17,-,9.2016552678756,0.01195309
4883,chr5,133993915,133993932,17,+,7.61258513842151,0.004302873
4884,chr5,133993915,133993932,17,-,8.34101037147479,0.004302873
4885,chr5,134008293,134008310,17,+,8.47109448421217,0.0042945016
4886,chr5,134018221,134018238,17,+,8.24261315200397,0.0074451542
4887,chr5,134018221,134018238,17,-,7.34795458881184,0.0074451542
4888,chr5,134262833,134262850,17,+,8.05022038767317,0.0045213206
4889,chr5,134284497,134284514,17,+,7.16445251570103,0.012549559
4890,chr5,134509603,134509620,17,+,11.7951055123341,0.009893768
4891,chr5,134509603,134509620,17,-,12.0417060729379,0.009893768
4892,chr5,134567604,134567621,17,+,7.46243366374554,0.0061028013
4893,chr5,135033697,135033714,17,+,7.64284788024412,0.00036371482
4894,chr5,135304297,135304314,17,-,7.12287761036564,0.0047015147
4895,chr5,136007373,136007390,17,+,7.58802335272143,0.0046942094
4896,chr5,136007373,136007390,17,-,8.81752926001192,0.0046942094
4897,chr5,136249921,136249938,17,+,7.45882189686016,0.012532121
4898,chr5,137219167,137219184,17,+,8.32028193109707,0.0044375504
4899,chr5,137219167,137219184,17,-,8.29703765968039,0.0044375504
4900,chr5,137316152,137316169,17,+,11.7865926794705,0.011227641
4901,chr5,137316152,137316169,17,-,11.9553620679021,0.011227641
4902,chr5,137357301,137357318,17,+,7.60084621468765,0.010525195
4903,chr5,137357301,137357318,17,-,7.51531911647407,0.010525195
4904,chr5,137625129,137625146,17,+,7.3987049083257,0.010974757
4905,chr5,137625129,137625146,17,-,7.78673177010378,0.010974757
4906,chr5,137778988,137779005,17,+,7.22748028936026,0.0018746497
4907,chr5,137900161,137900178,17,+,10.46873601262,0.009766825
4908,chr5,137900161,137900178,17,-,8.468562523121,0.009766825
4909,chr5,138139389,138139406,17,+,7.75413032794232,0.0014965174
4910,chr5,138139389,138139406,17,-,7.84528713340797,0.0014965174
4911,chr5,138179557,138179574,17,+,8.14443940161299,0.012694219
4912,chr5,138179557,138179574,17,-,7.92259447466207,0.012694219
4913,chr5,138223106,138223123,17,-,7.78497730723302,0.010295522
4914,chr5,138548848,138548865,17,+,8.03406393317222,0.0041322694
4915,chr5,138773067,138773084,17,+,7.1901388062527,0.0052065635
4916,chr5,138773067,138773084,17,-,8.1538618970785,0.0052065635
4917,chr5,139061368,139061385,17,-,8.90237827626278,0.013017254
4918,chr5,139132694,139132711,17,+,7.17949244144041,0.006050475
4919,chr5,139168451,139168468,17,+,7.56767596816293,0.010318387
4920,chr5,139168451,139168468,17,-,7.62908906561831,0.010318387
4921,chr5,139282564,139282581,17,+,8.59218893884313,0.011097582
4922,chr5,139282564,139282581,17,-,10.0853265783941,0.011097582
4923,chr5,139661384,139661401,17,-,7.21519883354804,0.006075145
4924,chr5,139728250,139728267,17,+,7.46276414001896,0.0060737156
4925,chr5,139728250,139728267,17,-,7.40783779840709,0.0060737156
4926,chr5,139733663,139733680,17,+,7.59342003252158,0.005622113
4927,chr5,139863316,139863333,17,-,8.12459259457947,0.006174337
4928,chr5,139869186,139869203,17,+,8.2915995545148,0.0096057225
4929,chr5,139869186,139869203,17,-,8.58800878527266,0.0096057225
4930,chr5,140806853,140806870,17,+,12.2828849129074,0.0048841885
4931,chr5,140806853,140806870,17,-,12.0341846371928,0.0048841885
4932,chr5,140806873,140806890,17,-,7.53442045250435,0.0028226832
4933,chr5,140875878,140875895,17,+,9.19912500399677,0.009235913
4934,chr5,140875878,140875895,17,-,8.24458343024417,0.009235913
4935,chr5,140961295,140961312,17,+,8.01487435951462,0.004918086
4936,chr5,140961295,140961312,17,-,8.83328166989264,0.004918086
4937,chr5,142012822,142012839,17,+,12.1080501911026,0.008197235
4938,chr5,142012822,142012839,17,-,11.2668228936733,0.008197235
4939,chr5,142025323,142025340,17,-,7.45695756925381,0.006018224
4940,chr5,142098157,142098174,17,+,7.25648516183241,0.0076273647
4941,chr5,142202778,142202795,17,+,8.64783275720059,0.010971615
4942,chr5,142202778,142202795,17,-,8.80422538329068,0.010971615
4943,chr5,142301510,142301527,17,+,11.1757482607777,0.01425918
4944,chr5,142301510,142301527,17,-,10.032242219256,0.01425918
4945,chr5,142302966,142302983,17,+,7.42733882876131,0.0087112365
4946,chr5,142302966,142302983,17,-,8.24356669718965,0.0087112365
4947,chr5,142313149,142313166,17,+,7.19106101243344,0.005119863
4948,chr5,142357072,142357089,17,-,7.18599730620449,0.002167278
4949,chr5,142357928,142357945,17,+,7.33000832260242,0.0026443407
4950,chr5,142625576,142625593,17,+,7.36413490090711,0.011729905
4951,chr5,142625576,142625593,17,-,7.93764170605431,0.011729905
4952,chr5,142753399,142753416,17,-,7.51402411898952,0.009156224
4953,chr5,142818192,142818209,17,+,8.45577110268288,0.004057752
4954,chr5,142818192,142818209,17,-,7.32236002241062,0.004057752
4955,chr5,143181379,143181396,17,+,13.9579449795722,0.007954674
4956,chr5,143181379,143181396,17,-,12.081923093393,0.007954674
4957,chr5,143222805,143222822,17,+,7.6534285818356,0.0077910232
4958,chr5,143222805,143222822,17,-,7.16952725453802,0.0077910232
4959,chr5,143561458,143561475,17,+,10.0211316873764,0.007846193
4960,chr5,143561458,143561475,17,-,10.323541066559,0.007846193
4961,chr5,143602216,143602233,17,+,7.49967042199999,0.0052377637
4962,chr5,143602216,143602233,17,-,8.52518968675326,0.0052377637
4963,chr5,143677147,143677164,17,+,7.91889528438417,0.008874572
4964,chr5,143677147,143677164,17,-,9.450958700546,0.008874572
4965,chr5,143743191,143743208,17,+,8.23845830526043,0.00624649
4966,chr5,143743191,143743208,17,-,7.21186690595599,0.00624649
4967,chr5,144125127,144125144,17,+,10.6282899899952,0.008854276
4968,chr5,144125127,144125144,17,-,12.6568589169133,0.008854276
4969,chr5,144482272,144482289,17,+,7.16613627487294,0.0086352145
4970,chr5,144482111,144482128,17,-,7.17828442831219,0.003507184
4971,chr5,144587035,144587052,17,+,9.68501940644545,0.007634989
4972,chr5,144587035,144587052,17,-,8.22986370408753,0.007634989
4973,chr5,144877032,144877049,17,+,7.28841422589244,0.011010958
4974,chr5,144877032,144877049,17,-,7.52868274552313,0.011010958
4975,chr5,146020338,146020355,17,+,9.11566737154524,0.0056360615
4976,chr5,146020338,146020355,17,-,8.02633490878114,0.0056360615
4977,chr5,146436425,146436442,17,-,7.28172550177865,0.009274748
4978,chr5,147098785,147098802,17,-,7.16628434478692,0.010435812
4979,chr5,147290688,147290705,17,+,7.24174676831762,0.0073317494
4980,chr5,147391777,147391794,17,+,7.39567785328513,0.0075871795
4981,chr5,147391777,147391794,17,-,7.32319297185136,0.0075871795
4982,chr5,147400265,147400282,17,+,8.14156606132028,0.007849144
4983,chr5,147400265,147400282,17,-,8.26963406226283,0.007849144
4984,chr5,147452242,147452259,17,-,7.32896319634201,0.008969785
4985,chr5,147532533,147532550,17,+,8.12255055175305,0.00856562
4986,chr5,147532533,147532550,17,-,9.27930626314017,0.00856562
4987,chr5,147911637,147911654,17,+,9.92408182745195,0.006719003
4988,chr5,147911637,147911654,17,-,10.6305520049205,0.006719003
4989,chr5,147981243,147981260,17,+,7.79589530784494,0.010387634
4990,chr5,148072377,148072394,17,+,8.28527986922374,0.0054439744
4991,chr5,148072377,148072394,17,-,7.31494809667802,0.0054439744
4992,chr5,148141837,148141854,17,+,9.00210479672757,0.007434928
4993,chr5,148141837,148141854,17,-,9.09587682088342,0.007434928
4994,chr5,148229003,148229020,17,+,8.95914709804057,0.007121412
4995,chr5,148229003,148229020,17,-,9.11612336000898,0.007121412
4996,chr5,148268551,148268568,17,+,7.91266027093032,0.007698832
4997,chr5,148268551,148268568,17,-,8.21550691973042,0.007698832
4998,chr5,148459645,148459662,17,+,8.69332452553816,0.0077930535
4999,chr5,148459645,148459662,17,-,7.34133305070928,0.0077930535
5000,chr5,148777185,148777202,17,-,7.33626594168537,0.01046373
5001,chr5,148842894,148842911,17,-,7.5369803360697,0.0055661527
5002,chr5,148906733,148906750,17,+,8.59522814166426,0.0077969125
5003,chr5,148906733,148906750,17,-,8.66002758669247,0.0077969125
5004,chr5,148949982,148949999,17,-,7.41944026147171,0.00849832
5005,chr5,148972532,148972549,17,+,7.44157102149984,0.006109882
5006,chr5,149483016,149483033,17,+,7.73989491745301,0.0103808325
5007,chr5,149483016,149483033,17,-,8.33370522926261,0.0103808325
5008,chr5,149564899,149564916,17,+,8.00424822205515,0.011700276
5009,chr5,149564899,149564916,17,-,7.1371368831564,0.011700276
5010,chr5,149614189,149614206,17,+,8.78784087574707,0.007660578
5011,chr5,149614189,149614206,17,-,8.22881930519029,0.007660578
5012,chr5,149728371,149728388,17,-,7.20175872425314,0.0030595874
5013,chr5,149829627,149829644,17,+,13.1599100890048,0.007716518
5014,chr5,149829627,149829644,17,-,13.0632637463776,0.007716518
5015,chr5,149857713,149857730,17,+,7.79001065023655,0.0035631037
5016,chr5,149857713,149857730,17,-,8.59971309629167,0.0035631037
5017,chr5,149951384,149951401,17,-,7.14458811589904,0.011249067
5018,chr5,150119298,150119315,17,-,8.86531022905379,0.0064078104
5019,chr5,150170142,150170159,17,+,7.31833947126542,0.006422111
5020,chr5,150170142,150170159,17,-,7.24829673304712,0.006422111
5021,chr5,150251801,150251818,17,-,7.18950698085401,0.008529933
5022,chr5,150269745,150269762,17,+,10.3635484739636,0.004788793
5023,chr5,150269745,150269762,17,-,9.93346828249144,0.004788793
5024,chr5,150311079,150311096,17,+,11.906885969543,0.008823752
5025,chr5,150311079,150311096,17,-,11.1572048636584,0.008823752
5026,chr5,150412254,150412271,17,+,10.386738795262,0.009794477
5027,chr5,150412254,150412271,17,-,9.44949076276209,0.009794477
5028,chr5,150498931,150498948,17,+,10.5775637999294,0.010474479
5029,chr5,150498931,150498948,17,-,11.9208327295817,0.010474479
5030,chr5,150635844,150635861,17,-,8.44265418098165,0.004888177
5031,chr5,150723236,150723253,17,+,7.39674500163523,0.0075217728
5032,chr5,150780360,150780377,17,+,8.8819014512766,0.003048331
5033,chr5,150780360,150780377,17,-,9.25483538763713,0.003048331
5034,chr5,150782673,150782690,17,+,7.4026600645678,0.0065736016
5035,chr5,150989418,150989435,17,+,8.00564403415702,0.0066930517
5036,chr5,150989418,150989435,17,-,9.23177580696897,0.0066930517
5037,chr5,151124057,151124074,17,-,7.56530960746446,0.01039185
5038,chr5,151254012,151254029,17,-,8.47587110382213,0.006633484
5039,chr5,151414753,151414770,17,+,10.744687591357,0.009132681
5040,chr5,151414753,151414770,17,-,11.4022128177515,0.009132681
5041,chr5,151480606,151480623,17,+,9.19332638361484,0.0043930253
5042,chr5,151480606,151480623,17,-,10.710702080628,0.0043930253
5043,chr5,151780605,151780622,17,+,7.97952463782259,0.0035797083
5044,chr5,152505502,152505519,17,+,7.88788732511005,0.009016186
5045,chr5,152806315,152806332,17,+,7.79794484466434,0.0050344523
5046,chr5,152806315,152806332,17,-,7.81301522804484,0.0050344523
5047,chr5,153299853,153299870,17,+,10.0539103784807,0.0064656716
5048,chr5,153299853,153299870,17,-,11.8854772722671,0.0064656716
5049,chr5,153467274,153467291,17,+,7.86103768887776,0.0077108033
5050,chr5,153467274,153467291,17,-,8.23020031095727,0.0077108033
5051,chr5,153814756,153814773,17,-,7.20398973362774,0.007147028
5052,chr5,154188937,154188954,17,+,7.91189682273328,0.0112024825
5053,chr5,154188937,154188954,17,-,8.14871117460289,0.0112024825
5054,chr5,154191050,154191067,17,+,7.51605956146599,0.007075784
5055,chr5,154276015,154276032,17,+,9.20570799263545,0.0061900243
5056,chr5,154276015,154276032,17,-,9.80846879462206,0.0061900243
5057,chr5,154285969,154285986,17,-,7.52397257768891,0.006473109
5058,chr5,154380467,154380484,17,-,7.43036988381177,0.0046974737
5059,chr5,155522883,155522900,17,+,10.2697241159319,0.010712661
5060,chr5,155522883,155522900,17,-,10.5958386885249,0.010712661
5061,chr5,156616741,156616758,17,-,8.4585153128649,0.007695771
5062,chr5,156924939,156924956,17,+,7.79429139115269,0.009568226
5063,chr5,156924939,156924956,17,-,8.70157807360315,0.009568226
5064,chr5,157277923,157277940,17,+,7.19243898396459,0.0076516974
5065,chr5,157304318,157304335,17,+,13.0370200817585,-0.00029659204
5066,chr5,157304318,157304335,17,-,13.2544457166397,-0.00029659204
5067,chr5,157517023,157517040,17,-,7.69966681116399,0.007527223
5068,chr5,157913405,157913422,17,+,7.49599801136439,0.0061750733
5069,chr5,157913405,157913422,17,-,8.68720687925503,0.0061750733
5070,chr5,158023249,158023266,17,+,7.63046267529894,0.009529861
5071,chr5,158023249,158023266,17,-,8.14011827248837,0.009529861
5072,chr5,158402490,158402507,17,+,8.56639538366034,0.011155801
5073,chr5,158402490,158402507,17,-,8.4951464612409,0.011155801
5074,chr5,159148817,159148834,17,-,7.14053539355556,0.011260016
5075,chr5,159186423,159186440,17,+,10.3173836195357,0.0047844197
5076,chr5,159186423,159186440,17,-,9.20896847448648,0.0047844197
5077,chr5,159820288,159820305,17,-,7.2315302135558,0.012934048
5078,chr5,160462448,160462465,17,+,7.36056848440056,0.009517971
5079,chr5,160462448,160462465,17,-,9.82073154059457,0.009517971
5080,chr5,160516769,160516786,17,+,8.45190216923025,0.010430683
5081,chr5,160870329,160870346,17,+,8.89066828738275,0.008726794
5082,chr5,160870373,160870390,17,+,7.14916206434215,0.011017179
5083,chr5,160870329,160870346,17,-,8.86593498378845,0.008726794
5084,chr5,160928796,160928813,17,-,8.41093443222711,0.008206872
5085,chr5,161190779,161190796,17,-,7.38047393644274,0.012340611
5086,chr5,163347748,163347765,17,+,7.84091039391368,0.005692846
5087,chr5,165126216,165126233,17,+,12.5735002647105,0.0064318767
5088,chr5,165126216,165126233,17,-,12.0896908988986,0.0064318767
5089,chr5,165201565,165201582,17,-,7.8076208699729,0.006582902
5090,chr5,165228652,165228669,17,+,7.18146757135057,0.004786713
5091,chr5,165280568,165280585,17,+,8.96356227068423,0.007609844
5092,chr5,165280568,165280585,17,-,8.61513862296509,0.007609844
5093,chr5,165327777,165327794,17,+,7.86829383688246,0.0066164057
5094,chr5,165395081,165395098,17,+,7.85711007613187,0.0032140412
5095,chr5,166947005,166947022,17,-,7.32762323722971,0.009146733
5096,chr5,167563820,167563837,17,+,7.79178839068066,0.01216459
5097,chr5,167563820,167563837,17,-,8.27793241308328,0.01216459
5098,chr5,167576205,167576222,17,+,7.23524053883908,0.008459713
5099,chr5,167576205,167576222,17,-,7.30823388513707,0.008459713
5100,chr5,168402903,168402920,17,+,7.51827320211769,0.006156685
5101,chr5,168422725,168422742,17,-,7.19467176374946,0.002665296
5102,chr5,168595824,168595841,17,+,7.24993407132012,0.012054362
5103,chr5,168595824,168595841,17,-,7.84170968584792,0.012054362
5104,chr5,169100018,169100035,17,+,10.4124644359572,0.0078046434
